PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
757,0,1.0,"Carlsson, Mr. August Sigfrid",1,0.34656948982156316,0.0,0.0,350042,0.015216388212891242,B96 B98,0.6666666666666666
758,0,0.5,"Bailey, Mr. Percy Andrew",1,0.22090977632571,0.0,0.0,29108,0.022446505098674838,B96 B98,0.6666666666666666
759,0,1.0,"Theobald, Mr. Thomas Leonard",1,0.4219653179190751,0.0,0.0,363294,0.015712553569072387,B96 B98,0.6666666666666666
760,1,0.0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,0.4093993465694898,0.0,0.0,110152,0.16883675574220638,B77,0.6666666666666666
761,0,1.0,"Garfirth, Mr. John",1,0.3679205534940792,0.0,0.0,358585,0.028302115124416098,B96 B98,0.6666666666666666
762,0,1.0,"Nirva, Mr. Iisakki Antino Aijo",1,0.5099271173661725,0.0,0.0,SOTON/O2 3101272,0.013907073811135496,B96 B98,0.6666666666666666
763,1,1.0,"Barah, Mr. Hanna Assi",1,0.24604171902488062,0.0,0.0,2663,0.014110458666029575,B96 B98,0.0
764,1,0.0,"Carter, Mrs. William Ernest (Lucile Polk)",0,0.4470972606182458,0.125,0.3333333333333333,113760,0.23422440102965048,B96 B98,0.6666666666666666
765,0,1.0,"Eklund, Mr. Hans Linus",1,0.19577783362653933,0.0,0.0,347074,0.015175789316712771,B96 B98,0.6666666666666666
766,1,0.0,"Hogeboom, Mrs. John C (Anna Andrews)",0,0.6355868308620256,0.125,0.0,13502,0.15216446768991498,D11,0.6666666666666666
767,0,0.0,"Brewe, Dr. Arthur Jackson",1,0.3679205534940792,0.0,0.0,112379,0.07729405233978466,B96 B98,0.0
768,0,1.0,"Mangan, Miss. Mary",0,0.3779844181955265,0.0,0.0,364850,0.015126992566498259,B96 B98,0.3333333333333333
769,0,1.0,"Moran, Mr. Daniel J",1,0.3679205534940792,0.125,0.0,371110,0.04713766070721715,B96 B98,0.3333333333333333
770,0,1.0,"Gronnestad, Mr. Daniel Danielsen",1,0.39683337521990447,0.0,0.0,8471,0.016322512946753766,B96 B98,0.6666666666666666
771,0,1.0,"Lievens, Mr. Rene Aime",1,0.2963056044232219,0.0,0.0,345781,0.018542765081513996,B96 B98,0.6666666666666666
772,0,1.0,"Jensen, Mr. Niels Peder",1,0.5978889168132697,0.0,0.0,350047,0.015330377421392339,B96 B98,0.6666666666666666
773,0,0.5,"Mack, Mrs. (Mary)",0,0.7109826589595376,0.0,0.0,S.O./P.P. 3,0.020494635090094415,E77,0.6666666666666666
774,0,1.0,"Elias, Mr. Dibo",1,0.3679205534940792,0.0,0.0,2674,0.014102260811993537,B96 B98,0.0
775,1,0.5,"Hocking, Mrs. Elizabeth (Eliza Needs)",0,0.6732847449107816,0.125,0.5,29105,0.044893010197349675,B96 B98,0.6666666666666666
776,0,1.0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",1,0.22090977632571,0.0,0.0,347078,0.015126992566498259,B96 B98,0.6666666666666666
777,0,1.0,"Tobin, Mr. Roger",1,0.3679205534940792,0.0,0.0,383121,0.015126992566498259,F38,0.3333333333333333
778,1,1.0,"Emanuel, Miss. Virginia Ethel",0,0.05755214878110078,0.0,0.0,364516,0.024349578357040744,B96 B98,0.6666666666666666
779,0,1.0,"Kilgannon, Mr. Thomas J",1,0.3679205534940792,0.0,0.0,36865,0.015102594191391004,B96 B98,0.3333333333333333
780,1,0.0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",0,0.5350590600653431,0.0,0.16666666666666666,24160,0.41250332793836464,B3,0.6666666666666666
781,1,1.0,"Ayoub, Miss. Banoura",0,0.15807991957778336,0.0,0.0,2687,0.014110458666029575,B96 B98,0.0
782,1,0.0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0,0.20834380497612465,0.125,0.0,17474,0.11125659048908397,B20,0.6666666666666666
783,0,0.0,"Long, Mr. Milton Clyde",1,0.35913546117114853,0.0,0.0,113501,0.05855610025741262,D6,0.6666666666666666
784,0,1.0,"Johnston, Mr. Andrew G",1,0.3679205534940792,0.125,0.3333333333333333,W./C. 6607,0.04577135170121086,B96 B98,0.6666666666666666
785,0,1.0,"Ali, Mr. William",1,0.3088715757728072,0.0,0.0,SOTON/O.Q. 3101312,0.013760683560491965,B96 B98,0.6666666666666666
786,0,1.0,"Harmer, Mr. Abraham (David Lishin)",1,0.3088715757728072,0.0,0.0,374887,0.014151057562208049,B96 B98,0.6666666666666666
787,1,1.0,"Sjoblom, Miss. Anna Sofia",0,0.22090977632571,0.0,0.0,3101265,0.014630827210317117,B96 B98,0.6666666666666666
788,0,1.0,"Rice, Master. George Hugh",1,0.09525006282985675,0.5,0.16666666666666666,382652,0.05684821399990475,B96 B98,0.3333333333333333
789,1,1.0,"Dean, Master. Bertram Vere",1,0.007288263382759488,0.125,0.3333333333333333,C.A. 2315,0.04015972542654215,B96 B98,0.6666666666666666
790,0,0.0,"Guggenheim, Mr. Benjamin",1,0.5727569741140991,0.0,0.0,PC 17593,0.15458810467956932,B82 B84,0.0
791,0,1.0,"Keane, Mr. Andrew ""Andy""",1,0.3679205534940792,0.0,0.0,12460,0.015126992566498259,B96 B98,0.3333333333333333
792,0,0.5,"Gaskell, Mr. Alfred",1,0.19577783362653933,0.0,0.0,239865,0.050748620223090936,B96 B98,0.6666666666666666
793,0,1.0,"Sage, Miss. Stella Anna",0,0.3679205534940792,1.0,0.3333333333333333,CA. 2343,0.13575255909676825,B96 B98,0.6666666666666666
794,0,0.0,"Hoyt, Mr. William Fisher",1,0.3679205534940792,0.0,0.0,PC 17600,0.05991421140938287,B96 B98,0.0
795,0,1.0,"Dantcheff, Mr. Ristiu",1,0.3088715757728072,0.0,0.0,349203,0.015411575213749286,B96 B98,0.6666666666666666
796,0,0.5,"Otter, Mr. Richard",1,0.4847951746670017,0.0,0.0,28213,0.025374310111545468,B96 B98,0.6666666666666666
797,1,0.0,"Leader, Dr. Alice (Farnham)",0,0.610454888162855,0.0,0.0,17465,0.050610427826483444,D17,0.6666666666666666
798,1,1.0,"Osman, Mrs. Mara",0,0.38426740387031916,0.0,0.0,349244,0.016948672845506364,B96 B98,0.6666666666666666
799,0,1.0,"Ibrahim Shawah, Mr. Yousseff",1,0.37170143252073384,0.0,0.0,2685,0.014110458666029575,B96 B98,0.0
800,0,1.0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0,0.37170143252073384,0.125,0.16666666666666666,345773,0.04713766070721715,B96 B98,0.6666666666666666
801,0,0.5,"Ponesell, Mr. Martin",1,0.4219653179190751,0.0,0.0,250647,0.025374310111545468,B96 B98,0.6666666666666666
802,1,0.5,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0,0.38426740387031916,0.125,0.16666666666666666,C.A. 31921,0.05123658772523604,B96 B98,0.6666666666666666
803,1,0.0,"Carter, Master. William Thornton II",1,0.1329479768786127,0.125,0.3333333333333333,113760,0.23422440102965048,B96 B98,0.6666666666666666
804,1,1.0,"Thomas, Master. Assad Alexander",1,0.0,0.0,0.16666666666666666,2625,0.016623491302076868,B96 B98,0.0
805,1,1.0,"Hedman, Mr. Oskar Arvid",1,0.33400351847197784,0.0,0.0,347089,0.013614293309848433,B96 B98,0.6666666666666666
806,0,1.0,"Johansson, Mr. Karl Johan",1,0.38426740387031916,0.0,0.0,347063,0.015175789316712771,B96 B98,0.6666666666666666
807,0,0.0,"Andrews, Mr. Thomas Jr",1,0.4847951746670017,0.0,0.0,112050,0.0,A36,0.6666666666666666
808,0,1.0,"Pettersson, Miss. Ellen Natalia",0,0.22090977632571,0.0,0.0,347087,0.015175789316712771,B96 B98,0.6666666666666666
809,0,0.5,"Meyer, Mr. August",1,0.4847951746670017,0.0,0.0,248723,0.025374310111545468,B96 B98,0.6666666666666666
810,1,0.0,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,0.4093993465694898,0.125,0.0,113806,0.10364429745562033,E8,0.6666666666666666
811,0,1.0,"Alexander, Mr. William",1,0.32143754712239253,0.0,0.0,3474,0.015395374692678068,B96 B98,0.6666666666666666
812,0,1.0,"Lester, Mr. James",1,0.4847951746670017,0.0,0.0,A/4 48871,0.04713766070721715,B96 B98,0.6666666666666666
813,0,0.5,"Slemen, Mr. Richard James",1,0.4345312892686604,0.0,0.0,28206,0.020494635090094415,B96 B98,0.6666666666666666
814,0,1.0,"Andersson, Miss. Ebba Iris Alfrida",0,0.0701181201306861,0.5,0.3333333333333333,347082,0.06104473451835265,B96 B98,0.6666666666666666
815,0,1.0,"Tomlin, Mr. Ernest Portage",1,0.3779844181955265,0.0,0.0,364499,0.015712553569072387,B96 B98,0.6666666666666666
816,0,0.0,"Fry, Mr. Richard",1,0.3679205534940792,0.0,0.0,112058,0.0,B102,0.6666666666666666
817,0,1.0,"Heininen, Miss. Wendla Maria",0,0.2837396330736366,0.0,0.0,STON/O2. 3101290,0.015468569817999833,B96 B98,0.6666666666666666
818,0,0.5,"Mallet, Mr. Albert",1,0.38426740387031916,0.125,0.16666666666666666,S.C./PARIS 2079,0.07222738817151159,B96 B98,0.0
819,0,1.0,"Holm, Mr. John Fredrik Alexander",1,0.5350590600653431,0.0,0.0,C 7075,0.012589561555343713,B96 B98,0.6666666666666666
820,0,1.0,"Skoog, Master. Karl Thorsten",1,0.12038200552902739,0.375,0.3333333333333333,347088,0.05445717323939373,B96 B98,0.6666666666666666
821,1,0.0,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",0,0.648152802211611,0.125,0.16666666666666666,12749,0.18249984580226933,B69,0.6666666666666666
822,1,1.0,"Lulic, Mr. Nikola",1,0.33400351847197784,0.0,0.0,315098,0.016908073949327893,B96 B98,0.6666666666666666
823,0,0.0,"Reuchlin, Jonkheer. John George",1,0.4722292033174164,0.0,0.0,19972,0.0,B96 B98,0.6666666666666666
824,1,1.0,"Moor, Mrs. (Beila)",0,0.33400351847197784,0.0,0.16666666666666666,392096,0.024349578357040744,E121,0.6666666666666666
825,0,1.0,"Panula, Master. Urho Abraham",1,0.01985423473234481,0.5,0.16666666666666666,3101295,0.07746484096553544,B96 B98,0.6666666666666666
826,0,1.0,"Flynn, Mr. John",1,0.3679205534940792,0.0,0.0,368323,0.013565496559633922,B96 B98,0.3333333333333333
827,0,1.0,"Lam, Mr. Len",1,0.3679205534940792,0.0,0.0,1601,0.11027245763075773,B96 B98,0.6666666666666666
828,1,0.5,"Mallet, Master. Andre",1,0.007288263382759488,0.0,0.3333333333333333,S.C./PARIS 2079,0.07222738817151159,B96 B98,0.0
829,1,1.0,"McCormack, Mr. Thomas Joseph",1,0.3679205534940792,0.0,0.0,367228,0.015126992566498259,B96 B98,0.3333333333333333
830,1,0.0,"Stone, Mrs. George Nelson (Martha Evelyn)",0,0.7738125157074642,0.0,0.0,113572,0.15614960068643363,B28,1.0
831,1,1.0,"Yasbeck, Mrs. Antoni (Selini Alexander)",0,0.18321186227695402,0.125,0.0,2659,0.028212719478023115,B96 B98,0.0
832,1,0.5,"Richards, Master. George Sibley",1,0.005152048253329982,0.125,0.16666666666666666,29106,0.03659756266088288,B96 B98,0.6666666666666666
833,0,1.0,"Saad, Mr. Amin",1,0.3679205534940792,0.0,0.0,2671,0.014110458666029575,B96 B98,0.0
834,0,1.0,"Augustsson, Mr. Albert",1,0.2837396330736366,0.0,0.0,347468,0.015330377421392339,B96 B98,0.6666666666666666
835,0,1.0,"Allum, Mr. Owen George",1,0.22090977632571,0.0,0.0,2223,0.016200521071217493,B96 B98,0.6666666666666666
836,1,0.0,"Compton, Miss. Sara Rebecca",0,0.4847951746670017,0.125,0.16666666666666666,PC 17756,0.16231419173453318,E49,0.0
837,0,1.0,"Pasic, Mr. Jakob",1,0.2586076903744659,0.0,0.0,315097,0.016908073949327893,B96 B98,0.6666666666666666
838,0,1.0,"Sirota, Mr. Maurice",1,0.3679205534940792,0.0,0.0,392092,0.015712553569072387,B96 B98,0.6666666666666666
839,1,1.0,"Chip, Mr. Chang",1,0.39683337521990447,0.0,0.0,1601,0.11027245763075773,B96 B98,0.6666666666666666
840,1,0.0,"Marechal, Mr. Pierre",1,0.3679205534940792,0.0,0.0,11774,0.057970539254838485,C47,0.0
841,0,1.0,"Alhomaki, Mr. Ilmari Rudolf",1,0.24604171902488062,0.0,0.0,SOTON/O2 3101287,0.015468569817999833,B96 B98,0.6666666666666666
842,0,0.5,"Mudd, Mr. Thomas Charles",1,0.19577783362653933,0.0,0.0,S.O./P.P. 3,0.020494635090094415,B96 B98,0.6666666666666666
843,1,0.0,"Serepeca, Miss. Augusta",0,0.37170143252073384,0.0,0.0,113798,0.060507970265993034,B96 B98,0.0
844,0,1.0,"Lemberopolous, Mr. Peter L",1,0.4282483035938678,0.0,0.0,2683,0.012565163180236457,B96 B98,0.0
845,0,1.0,"Culumovic, Mr. Jeso",1,0.20834380497612465,0.0,0.0,315090,0.016908073949327893,B96 B98,0.6666666666666666
846,0,1.0,"Abbing, Mr. Anthony",1,0.5224930887157577,0.0,0.0,C.A. 5547,0.014736618564782174,B96 B98,0.6666666666666666
847,0,1.0,"Sage, Mr. Douglas Bullen",1,0.3679205534940792,1.0,0.3333333333333333,CA. 2343,0.13575255909676825,B96 B98,0.6666666666666666
848,0,1.0,"Markoff, Mr. Marin",1,0.4345312892686604,0.0,0.0,349213,0.015411575213749286,B96 B98,0.0
849,0,0.5,"Harper, Rev. John",1,0.34656948982156316,0.0,0.16666666666666666,248727,0.06441171028315387,B96 B98,0.6666666666666666
850,1,0.0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,0.3679205534940792,0.125,0.0,17453,0.17391981561855152,C92,0.0
851,0,1.0,"Andersson, Master. Sigvard Harald Elias",1,0.04498617743151546,0.5,0.3333333333333333,347082,0.06104473451835265,B96 B98,0.6666666666666666
852,0,1.0,"Svensson, Mr. Johan",1,0.9246041719024881,0.0,0.0,347060,0.015175789316712771,B96 B98,0.6666666666666666
853,0,1.0,"Boulos, Miss. Nourelain",0,0.10781603417944208,0.125,0.16666666666666666,2678,0.029757819776815374,B96 B98,0.0
854,1,0.0,"Lines, Miss. Mary Conover",0,0.19577783362653933,0.0,0.16666666666666666,PC 17592,0.07690367833806856,D28,0.6666666666666666
855,0,0.5,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0,0.5476250314149284,0.125,0.0,244252,0.050748620223090936,B96 B98,0.6666666666666666
856,1,1.0,"Aks, Mrs. Sam (Leah Rosen)",0,0.22090977632571,0.0,0.16666666666666666,392091,0.018249984580226933,B96 B98,0.6666666666666666
857,1,0.0,"Wick, Mrs. George Dennick (Mary Hitchcock)",0,0.5601910027645137,0.125,0.16666666666666666,36928,0.32179836714362564,B96 B98,0.6666666666666666
858,1,0.0,"Daly, Mr. Peter Denis ",1,0.6355868308620256,0.0,0.0,113055,0.051822148727810165,E17,0.6666666666666666
859,1,1.0,"Baclini, Mrs. Solomon (Latifa Qurban)",0,0.2963056044232219,0.0,0.5,2666,0.03758969818624431,B96 B98,0.0
860,0,1.0,"Razi, Mr. Raihed",1,0.3679205534940792,0.0,0.0,2629,0.014110458666029575,B96 B98,0.0
861,0,1.0,"Hansen, Mr. Claus Peter",1,0.5099271173661725,0.25,0.0,350026,0.027537567642055148,B96 B98,0.6666666666666666
862,0,0.5,"Giles, Mr. Frederick Edward",1,0.2586076903744659,0.125,0.0,28134,0.022446505098674838,B96 B98,0.6666666666666666
863,1,0.0,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,0.5978889168132697,0.0,0.0,17466,0.050610427826483444,D17,0.6666666666666666
864,0,1.0,"Sage, Miss. Dorothy Edith ""Dolly""",0,0.3679205534940792,1.0,0.3333333333333333,CA. 2343,0.13575255909676825,B96 B98,0.6666666666666666
865,0,0.5,"Gill, Mr. John William",1,0.2963056044232219,0.0,0.0,233866,0.025374310111545468,B96 B98,0.6666666666666666
866,1,0.5,"Bystrom, Mrs. (Karolina)",0,0.5224930887157577,0.0,0.0,236852,0.025374310111545468,B96 B98,0.6666666666666666
867,1,0.5,"Duran y More, Miss. Asuncion",0,0.33400351847197784,0.125,0.0,SC/PARIS 2149,0.027049600139910042,B96 B98,0.0
868,0,0.0,"Roebling, Mr. Washington Augustus II",1,0.38426740387031916,0.0,0.0,PC 17590,0.09856123757927521,A24,0.6666666666666666
869,0,1.0,"van Melkebeke, Mr. Philemon",1,0.3679205534940792,0.0,0.0,345777,0.018542765081513996,B96 B98,0.6666666666666666
870,1,1.0,"Johnson, Master. Harold Theodor",1,0.04498617743151546,0.125,0.16666666666666666,347742,0.021730754366528396,B96 B98,0.6666666666666666
871,0,1.0,"Balkic, Mr. Cerin",1,0.32143754712239253,0.0,0.0,349248,0.015411575213749286,B96 B98,0.6666666666666666
872,1,0.0,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",0,0.5853229454636844,0.125,0.16666666666666666,11751,0.10257896680493714,D35,0.6666666666666666
873,0,0.0,"Carlsson, Mr. Frans Olof",1,0.4093993465694898,0.0,0.0,695,0.009759350042902102,B51 B53 B55,0.6666666666666666
874,0,1.0,"Vander Cruyssen, Mr. Victor",1,0.5853229454636844,0.0,0.0,345765,0.017566830077223785,B96 B98,0.6666666666666666
875,1,0.5,"Abelson, Mrs. Samuel (Hannah Wizosky)",0,0.34656948982156316,0.125,0.0,P/PP 3381,0.04684488020593009,B96 B98,0.0
876,1,1.0,"Najib, Miss. Adele Kiamie ""Jane""",0,0.18321186227695402,0.0,0.0,2667,0.014102260811993537,B96 B98,0.0
877,0,1.0,"Gustafsson, Mr. Alfred Ossian",1,0.24604171902488062,0.0,0.0,7534,0.019217721730481106,B96 B98,0.6666666666666666
878,0,1.0,"Petroff, Mr. Nedelio",1,0.2334757476752953,0.0,0.0,349212,0.015411575213749286,B96 B98,0.6666666666666666
879,0,1.0,"Laleff, Mr. Kristo",1,0.3679205534940792,0.0,0.0,349217,0.015411575213749286,B96 B98,0.6666666666666666
880,1,0.0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",0,0.6984166876099522,0.0,0.16666666666666666,11767,0.16231419173453318,C50,0.0
881,1,0.5,"Shelley, Mrs. William (Imanita Parrish Hall)",0,0.3088715757728072,0.0,0.16666666666666666,230433,0.050748620223090936,B96 B98,0.6666666666666666
882,0,1.0,"Markun, Mr. Johann",1,0.4093993465694898,0.0,0.0,349257,0.015411575213749286,B96 B98,0.6666666666666666
883,0,1.0,"Dahlberg, Miss. Gerda Ulrika",0,0.2711736617240512,0.0,0.0,7552,0.02052723131923771,B96 B98,0.6666666666666666
884,0,0.5,"Banfield, Mr. Frederick James",1,0.34656948982156316,0.0,0.0,C.A./SOTON 34068,0.020494635090094415,B96 B98,0.6666666666666666
885,0,1.0,"Sutehall, Mr. Henry Jr",1,0.3088715757728072,0.0,0.0,SOTON/OQ 392076,0.013760683560491965,B96 B98,0.6666666666666666
886,0,1.0,"Rice, Mrs. William (Margaret Norton)",0,0.4847951746670017,0.0,0.8333333333333333,382652,0.05684821399990475,B96 B98,0.3333333333333333
887,0,0.5,"Montvila, Rev. Juozas",1,0.33400351847197784,0.0,0.0,211536,0.025374310111545468,B96 B98,0.6666666666666666
888,1,0.0,"Graham, Miss. Margaret Edith",0,0.2334757476752953,0.0,0.0,112053,0.05855610025741262,B42,0.6666666666666666
889,0,1.0,"Johnston, Miss. Catherine Helen ""Carrie""",0,0.3679205534940792,0.125,0.3333333333333333,W./C. 6607,0.04577135170121086,B96 B98,0.6666666666666666
890,1,0.0,"Behr, Mr. Karl Howell",1,0.32143754712239253,0.0,0.0,111369,0.05855610025741262,C148,0.0
891,0,1.0,"Dooley, Mr. Patrick",1,0.39683337521990447,0.0,0.0,370376,0.015126992566498259,B96 B98,0.3333333333333333
